id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,lat,lon,location
"10153008","HY341577","2015-07-15T11:40:00.000","001XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","true","false","0112","001","42","32","03","1176830","1899771","2015","2018-10-26T16:01:05.000","41.880317263","-87.626156445","
,  
(41.880317263, -87.626156445)"
"10153096","HY342286","2015-07-15T19:13:00.000","058XX W NORTH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","2531","025","29","25","03","1137464","1910048","2015","2015-08-17T15:03:40.000","41.909317794","-87.770457963","
,  
(41.909317794, -87.770457963)"
"10153260","HY342446","2015-07-15T22:00:00.000","039XX W HURON ST","0325","ROBBERY","VEHICULAR HIJACKING","ALLEY","false","false","1112","011","27","23","03","1149779","1904382","2015","2018-02-10T15:50:01.000","41.893539046","-87.725365172","
,  
(41.893539046, -87.725365172)"
"10155907","HY344505","2015-07-17T14:40:00.000","036XX N KEDZIE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","RESIDENCE-GARAGE","true","false","1733","017","33","16","03","1154406","1924085","2015","2018-02-10T15:50:01.000","41.947514483","-87.70784392","
,  
(41.947514483, -87.70784392)"
"10156107","HY344753","2015-07-17T18:00:00.000","031XX N CICERO AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","true","false","2521","025","31","19","03","1143813","1920663","2015","2018-02-10T15:50:01.000","41.938329727","-87.746867559","
,  
(41.938329727, -87.746867559)"
"10158110","HY347717","2015-07-20T04:00:00.000","056XX S CALUMET AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0231","002","20","40","03","1179445","1867756","2015","2018-02-10T15:50:01.000","41.792406271","-87.617534191","
,  
(41.792406271, -87.617534191)"
"12243012","JD456735","2020-12-11T23:45:00.000","068XX S SANGAMON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0723","007","6","68","03","1171154","1859576","2020","2020-12-18T15:51:11.000","41.770144808","-87.648174955","
,  
(41.770144808, -87.648174955)"
"10159540","HY348822","2015-07-20T20:15:00.000","035XX W CHICAGO AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1121","011","27","23","03","1152820","1905111","2015","2018-02-10T15:50:01.000","41.895479821","-87.714177247","
,  
(41.895479821, -87.714177247)"
"10164338","HY352593","2015-07-23T16:32:00.000","016XX W 75TH PL","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0611","006","17","71","03","1166849","1854789","2015","2018-02-10T15:50:01.000","41.757101664","-87.664091827","
,  
(41.757101664, -87.664091827)"
"10164798","HY347695","2015-07-20T02:35:00.000","060XX S DAMEN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0714","007","15","67","03","1164059","1864697","2015","2018-02-10T15:50:01.000","41.784349671","-87.674038416","
,  
(41.784349671, -87.674038416)"
"10165343","HY353232","2015-07-24T00:01:00.000","097XX S YALE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","ALLEY","false","false","0511","005","21","49","03","1176335","1840290","2015","2018-02-10T15:50:01.000","41.717106808","-87.629761657","
,  
(41.717106808, -87.629761657)"
"10166488","HY354503","2015-07-24T15:00:00.000","072XX S GREEN ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0733","007","17","68","03","1171887","1856945","2015","2018-02-10T15:50:01.000","41.762908968","-87.645565203","
,  
(41.762908968, -87.645565203)"
"10167369","HY355863","2015-07-26T00:34:00.000","067XX S RACINE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0724","007","17","67","03","1169478","1860194","2015","2018-02-10T15:50:01.000","41.771877151","-87.654300584","
,  
(41.771877151, -87.654300584)"
"10167460","HY356005","2015-07-26T04:10:00.000","0000X E 95TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","0634","006","6","49","03","1178082","1841986","2015","2018-02-10T15:50:01.000","41.721721501","-87.623311963","
,  
(41.721721501, -87.623311963)"
"10167737","HY356335","2015-07-26T12:00:00.000","064XX S KIMBARK AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0314","003","20","42","03","1185743","1862651","2015","2018-02-10T15:50:01.000","41.778251512","-87.594601462","
,  
(41.778251512, -87.594601462)"
"10167760","HY354801","2015-07-25T02:30:00.000","0000X N PINE AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1522","015","28","25","03","1139507","1899680","2015","2018-02-10T15:50:01.000","41.880829698","-87.763205867","
,  
(41.880829698, -87.763205867)"
"10168250","HY357061","2015-07-27T00:11:00.000","025XX W POLK ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1135","011","2","28","03","1159745","1896290","2015","2018-02-10T15:50:01.000","41.87113425","-87.688986557","
,  
(41.87113425, -87.688986557)"
"10168310","HY357148","2015-07-27T03:05:00.000","040XX S STATE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0213","002","3","38","03","1176945","1878233","2015","2018-02-10T15:50:01.000","41.821212874","-87.626385254","
,  
(41.821212874, -87.626385254)"
"10170184","HY358461","2015-07-27T22:29:00.000","032XX W CARROLL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","true","false","1123","011","28","27","03","1154638","1902218","2015","2018-02-10T15:50:01.000","41.887504955","-87.707577621","
,  
(41.887504955, -87.707577621)"
"10173352","HY361364","2015-07-30T01:45:00.000","0000X S KILPATRICK AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1113","011","28","25","03","1145063","1899427","2015","2018-02-10T15:50:01.000","41.880032341","-87.742810805","
,  
(41.880032341, -87.742810805)"
"10177787","HY365986","2015-08-02T12:42:00.000","013XX W ROOSEVELT RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","false","false","1233","012","2","28","03","1167690","1894824","2015","2018-02-10T15:50:01.000","41.866944067","-87.659859854","
,  
(41.866944067, -87.659859854)"
"10181919","HY369650","2015-08-04T21:20:00.000","067XX S DAMEN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0726","007","15","67","03","1164183","1860143","2015","2018-02-10T15:50:01.000","41.771850282","-87.673711855","
,  
(41.771850282, -87.673711855)"
"10182835","HY369617","2015-08-05T05:31:00.000","080XX S HARVARD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0623","006","17","44","03","1175350","1851705","2015","2018-02-10T15:50:01.000","41.748453097","-87.633029099","
,  
(41.748453097, -87.633029099)"
"10183008","HY370792","2015-08-05T22:00:00.000","085XX S MORGAN ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0613","006","21","71","03","1171136","1848294","2015","2018-02-10T15:50:01.000","41.739185933","-87.648570093","
,  
(41.739185933, -87.648570093)"
"10183050","HY370839","2015-08-05T22:15:00.000","086XX S JUSTINE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","0614","006","21","71","03","1167513","1847342","2015","2018-02-10T15:50:01.000","41.736651847","-87.661871343","
,  
(41.736651847, -87.661871343)"
"10183103","HY370978","2015-08-06T04:15:00.000","007XX N LOCKWOOD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1524","015","37","25","03","1140895","1904293","2015","2018-02-10T15:50:01.000","41.893462926","-87.757995597","
,  
(41.893462926, -87.757995597)"
"10184973","HY372435","2015-08-07T03:30:00.000","049XX W ERIE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1532","015","37","25","03","1143334","1903864","2015","2018-02-10T15:50:01.000","41.892240472","-87.749048627","
,  
(41.892240472, -87.749048627)"
"10186114","HY373587","2015-08-07T23:30:00.000","085XX S NORMAL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0622","006","21","71","03","1174437","1848057","2015","2018-02-10T15:50:01.000","41.738462861","-87.636482886","
,  
(41.738462861, -87.636482886)"
"12130750","JD326543","2020-08-09T20:30:00.000","021XX S WESTERN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","1234","012","25","31","03","1160694","1889888","2020","2020-08-31T15:52:53.000","41.85354693","-87.685679736","
,  
(41.85354693, -87.685679736)"
"10187724","HY375848","2015-08-09T21:25:00.000","075XX S LOWE ST","0325","ROBBERY","VEHICULAR HIJACKING","PARK PROPERTY","false","false","0621","006","17","68","03","1173268","1854881","2015","2018-02-10T15:50:01.000","41.757214687","-87.640564537","
,  
(41.757214687, -87.640564537)"
"10190798","HY377589","2015-08-11T04:25:00.000","040XX W MADISON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1115","011","28","26","03","1149562","1899708","2015","2018-02-10T15:50:01.000","41.880717301","-87.72628358","
,  
(41.880717301, -87.72628358)"
"10192754","HY380088","2015-08-12T21:45:00.000","049XX S INDIANA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0224","002","3","38","03","1178433","1872388","2015","2018-02-10T15:50:01.000","41.805139969","-87.621104286","
,  
(41.805139969, -87.621104286)"
"10194060","HY381240","2015-08-13T18:30:00.000","070XX S CORNELL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0332","003","5","43","03","1188569","1858621","2015","2018-02-10T15:50:01.000","41.767125774","-87.584370034","
,  
(41.767125774, -87.584370034)"
"10194271","HY381588","2015-08-14T00:39:00.000","020XX W WARREN BLVD","0325","ROBBERY","VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","false","false","1223","012","2","28","03","1162837","1900353","2015","2018-02-10T15:50:01.000","41.882219225","-87.677520715","
,  
(41.882219225, -87.677520715)"
"10196151","HY383265","2015-08-15T08:00:00.000","006XX E 113TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0531","005","9","50","03","1182402","1830161","2015","2018-02-10T15:50:01.000","41.689173313","-87.60785357","
,  
(41.689173313, -87.60785357)"
"10196757","HY384296","2015-08-16T03:00:00.000","011XX E 42ND PL","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0214","002","4","36","03","1184366","1877136","2015","2018-02-10T15:50:01.000","41.818031853","-87.599196025","
,  
(41.818031853, -87.599196025)"
"10196777","HY384353","2015-08-16T03:50:00.000","057XX S ARCHER AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0814","008","23","56","03","1141997","1869105","2015","2018-02-10T15:50:01.000","41.796881701","-87.754818828","
,  
(41.796881701, -87.754818828)"
"10196827","HY384388","2015-08-16T03:05:00.000","046XX S WESTERN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","0922","009","12","61","03","1161154","1873644","2015","2018-02-10T15:50:01.000","41.808962029","-87.684441725","
,  
(41.808962029, -87.684441725)"
"10197182","HY384882","2015-08-16T14:25:00.000","099XX S WESTERN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","2213","022","19","72","03","1162136","1838580","2015","2018-02-10T15:50:01.000","41.712720927","-87.681813981","
,  
(41.712720927, -87.681813981)"
"10198523","HY386008","2015-08-17T11:45:00.000","075XX S LAFAYETTE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","true","0623","006","6","69","03","1177142","1855093","2015","2018-02-10T15:50:01.000","41.757709956","-87.626360608","
,  
(41.757709956, -87.626360608)"
"10202462","HY389773","2015-08-20T03:35:00.000","0000X N PINE AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1522","015","28","25","03","1139500","1899873","2015","2018-02-10T15:50:01.000","41.881359443","-87.763226863","
,  
(41.881359443, -87.763226863)"
"12012068","JD189121","2020-03-18T00:03:00.000","043XX W WEST END AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1114","011","28","26","03","1147266","1900617","2020","2020-03-25T15:47:29.000","41.883255958","-87.734691097","
,  
(41.883255958, -87.734691097)"
"10204003","HY390966","2015-08-20T22:45:00.000","009XX W 70TH ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0733","007","17","68","03","1171431","1858425","2015","2018-02-10T15:50:01.000","41.766980264","-87.647193248","
,  
(41.766980264, -87.647193248)"
"10205744","HY392585","2015-08-22T05:40:00.000","010XX N KILBOURN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1111","011","37","23","03","1146175","1906762","2015","2018-02-10T15:50:01.000","41.900139341","-87.738540937","
,  
(41.900139341, -87.738540937)"
"10206541","HY393686","2015-08-22T22:20:00.000","092XX S GREENWOOD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0413","004","8","47","03","1185158","1844035","2015","2018-02-10T15:50:01.000","41.727181119","-87.597329893","
,  
(41.727181119, -87.597329893)"
"10206606","HY393793","2015-08-22T00:30:00.000","045XX S PRAIRIE AVE","0325","ROBBERY","VEHICULAR HIJACKING","ALLEY","false","false","0215","002","3","38","03","1178799","1875077","2015","2018-02-10T15:50:01.000","41.812510488","-87.619680069","
,  
(41.812510488, -87.619680069)"
"10207608","HY395064","2015-08-24T02:00:00.000","010XX N MENARD AVE","0325","ROBBERY","VEHICULAR HIJACKING","RESIDENCE-GARAGE","false","false","1511","015","29","25","03","1137502","1906340","2015","2018-02-10T15:50:01.000","41.899141907","-87.770407753","
,  
(41.899141907, -87.770407753)"
"10211529","HY397886","2015-08-26T09:40:00.000","021XX W 18TH ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1234","012","25","31","03","1162227","1891383","2015","2018-02-10T15:50:01.000","41.857617491","-87.680011322","
,  
(41.857617491, -87.680011322)"
"10213680","HY399699","2015-08-27T15:30:00.000","103XX S CORLISS AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","true","false","0512","005","9","50","03","1183407","1836418","2015","2018-02-10T15:50:01.000","41.706320053","-87.603980344","
,  
(41.706320053, -87.603980344)"
"10215694","HY401874","2015-08-29T04:00:00.000","012XX N PULASKI RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2535","025","27","23","03","1149498","1907791","2015","2018-02-10T15:50:01.000","41.902899152","-87.72630861","
,  
(41.902899152, -87.72630861)"
"10216404","HY402893","2015-08-30T02:30:00.000","113XX S HERMOSA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","false","false","2212","022","19","75","03","1165747","1829629","2015","2018-02-10T15:50:01.000","41.688082148","-87.668842225","
,  
(41.688082148, -87.668842225)"
"10216890","HY402591","2015-08-29T17:30:00.000","002XX N WESTERN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","1223","012","27","28","03","1160370","1901496","2015","2018-02-10T15:50:01.000","41.885407094","-87.686547914","
,  
(41.885407094, -87.686547914)"
"10218696","HY405294","2015-08-31T20:30:00.000","001XX E 74TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0323","003","6","69","03","1178640","1855986","2015","2018-02-10T15:50:01.000","41.760126535","-87.620843557","
,  
(41.760126535, -87.620843557)"
"11859186","JC470809","2019-10-13T03:00:00.000","006XX N MAYFIELD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1511","015","29","25","03","1137028","1903860","2019","2019-10-20T16:03:03.000","41.892344995","-87.772208345","
,  
(41.892344995, -87.772208345)"
"10222606","HY409211","2015-09-03T18:40:00.000","083XX S CLYDE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0412","004","8","46","03","1191631","1850221","2015","2018-02-10T15:50:01.000","41.744001758","-87.573418699","
,  
(41.744001758, -87.573418699)"
"10222922","HY409688","2015-09-04T02:30:00.000","064XX S ABERDEEN ST","0325","ROBBERY","VEHICULAR HIJACKING","OTHER","false","false","0724","007","16","68","03","1170089","1862120","2015","2018-02-10T15:50:01.000","41.777149071","-87.652004921","
,  
(41.777149071, -87.652004921)"
"10224249","HY411031","2015-09-05T01:20:00.000","056XX S HOMAN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0822","008","14","63","03","1154671","1867112","2015","2018-02-10T15:50:01.000","41.791169163","-87.708394447","
,  
(41.791169163, -87.708394447)"
"11170764","JA539677","2017-12-06T22:10:00.000","001XX N BELL AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1223","012","27","28","03","1161405","1901075","2017","2022-10-05T16:49:46.000","41.884230364","-87.682758922","
,  
(41.884230364, -87.682758922)"
"10332148","HY522883","2015-12-03T02:15:00.000","079XX S DREXEL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","true","false","0624","006","8","44","03","1183607","1852650","2015","2018-02-10T15:50:01.000","41.750857878","-87.602743451","
,  
(41.750857878, -87.602743451)"
"10334193","HY524669","2015-12-04T14:31:00.000","075XX S MAY ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0612","006","17","71","03","1169960","1854728","2015","2018-02-10T15:50:01.000","41.756867295","-87.652692274","
,  
(41.756867295, -87.652692274)"
"10334913","HY525689","2015-12-05T06:20:00.000","025XX S LAWNDALE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1013","010","22","30","03","1152113","1886799","2015","2018-02-10T15:50:01.000","41.845243624","-87.717256607","
,  
(41.845243624, -87.717256607)"
